,US-JP_2Y,US-AU_2Y,US-CA_2Y,US-EU_2Y,US-GB_2Y,US-JP_10Y,US-AU_10Y,US-CA_10Y,US-EU_10Y,US-GB_10Y,US-JP_CPI_YOY,US-AU_CPI_YOY,US-CA_CPI_YOY,US-EU_CPI_YOY,US-GB_CPI_YOY,VIX
2000-03-21,6.5,6.5,6.5,6.5,6.5,4.311,-0.4404347829999997,0.10173913043477967,0.6393712173913002,0.7592999999999996,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,21.7
2000-03-22,6.5,6.5,6.5,6.5,6.5,4.311,-0.4404347829999997,0.10173913043477967,0.6393712173913002,0.7592999999999996,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,21.49
2000-03-23,6.52,6.52,6.52,6.52,6.52,4.261,-0.49043478299999954,0.051739130434779845,0.5893712173913004,0.7092999999999998,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,22.26
2000-03-24,6.64,6.64,6.64,6.64,6.64,4.381,-0.37043478299999943,0.17173913043477995,0.7093712173913005,0.8292999999999999,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,23.31
2000-03-27,6.66,6.66,6.66,6.66,6.66,4.391,-0.36043478299999965,0.18173913043477974,0.7193712173913003,0.8392999999999997,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,24.53
2000-03-28,6.6,6.6,6.6,6.6,6.6,4.351,-0.4004347829999997,0.1417391304347797,0.6793712173913002,0.7992999999999997,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,24.86
2000-03-29,6.59,6.59,6.59,6.59,6.59,4.361,-0.3904347829999999,0.1517391304347795,0.6893712173913,0.8092999999999995,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,24.1
2000-03-30,6.52,6.52,6.52,6.52,6.52,4.241,-0.510434783,0.03173913043477938,0.5693712173912999,0.6892999999999994,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,25.47
2000-03-31,6.5,6.5,6.5,6.5,6.5,4.211,-0.5404347829999994,0.001739130434780023,0.5393712173913006,0.6593,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,24.11
2000-04-03,6.45,6.45,6.45,6.45,6.45,4.181,-0.5704347829999996,-0.028260869565220226,0.5093712173913003,0.6292999999999997,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,24.03
2000-04-04,6.35,6.35,6.35,6.35,6.35,4.081,-0.6704347829999993,-0.12826086956521987,0.40937121739130067,0.5293000000000001,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,27.12
2000-04-05,6.35,6.35,6.35,6.35,6.35,4.081,-0.6704347829999993,-0.12826086956521987,0.40937121739130067,0.5293000000000001,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,28.41
2000-04-06,6.38,6.38,6.38,6.38,6.38,4.111,-0.6404347829999999,-0.09826086956522051,0.43937121739130003,0.5592999999999995,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,27.15
2000-04-07,6.38,6.38,6.38,6.38,6.38,4.041,-0.7104347829999993,-0.1682608695652199,0.36937121739130063,0.48930000000000007,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,24.39
2000-04-10,6.31,6.31,6.31,6.31,6.31,3.981,-0.7704347829999998,-0.2282608695652204,0.30937121739130014,0.42929999999999957,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,25.99
2000-04-11,6.36,6.36,6.36,6.36,6.36,4.071,-0.6804347829999999,-0.13826086956522055,0.3993712173913,0.5192999999999994,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,27.25
2000-04-12,6.4,6.4,6.4,6.4,6.4,4.151,-0.6004347829999999,-0.058260869565220474,0.47937121739130006,0.5992999999999995,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,28.98
2000-04-13,6.4,6.4,6.4,6.4,6.4,4.121,-0.6304347829999992,-0.08826086956521983,0.4493712173913007,0.5693000000000001,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,29.4
2000-04-14,6.27,6.27,6.27,6.27,6.27,4.031,-0.720434783,-0.17826086956522058,0.35937121739129996,0.4792999999999994,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,33.49
2000-04-17,6.33,6.33,6.33,6.33,6.33,4.191,-0.5604347829999998,-0.01826086956522044,0.5193712173913001,0.6392999999999995,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,28.95
2000-04-18,6.33,6.33,6.33,6.33,6.33,4.231,-0.5204347829999998,0.021739130434779597,0.5593712173913001,0.6792999999999996,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,26.12
2000-04-19,6.33,6.33,6.33,6.33,6.33,4.171,-0.5804347829999994,-0.03826086956522001,0.4993712173913005,0.6193,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,27.02
2000-04-20,6.38,6.38,6.38,6.38,6.38,4.171,-0.5804347829999994,-0.03826086956522001,0.4993712173913005,0.6193,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,25.85
2000-04-21,6.38,6.38,6.38,6.38,6.38,4.171,-0.5804347829999994,-0.03826086956522001,0.4993712173913005,0.6193,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,25.85
2000-04-24,6.36,6.36,6.36,6.36,6.36,4.181,-0.5704347829999996,-0.028260869565220226,0.5093712173913003,0.6292999999999997,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,27.37
2000-04-25,6.48,6.48,6.48,6.48,6.48,4.321,-0.43043478299999993,0.11173913043477945,0.6493712173913,0.7692999999999994,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,25.24
2000-04-26,6.5,6.5,6.5,6.5,6.5,4.321,-0.43043478299999993,0.11173913043477945,0.6493712173913,0.7692999999999994,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,26.97
2000-04-27,6.63,6.63,6.63,6.63,6.63,4.4110000000000005,-0.3404347829999992,0.2017391304347802,0.7393712173913007,0.8593000000000002,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,26.19
2000-04-28,6.68,6.68,6.68,6.68,6.68,4.4110000000000005,-0.3404347829999992,0.2017391304347802,0.7393712173913007,0.8593000000000002,4.27338800785374,0.9597748222917479,0.718647612688561,1.7039097882745713,2.7939478172125387,26.2
2000-05-01,6.73,6.73,6.73,6.73,6.73,4.585,-0.17565217399999966,0.07500000000000018,0.7745025217391301,0.8867000000000003,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,25.88
2000-05-02,6.72,6.72,6.72,6.72,6.72,4.615,-0.1456521739999994,0.10500000000000043,0.8045025217391304,0.9167000000000005,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,28.5
2000-05-03,6.73,6.73,6.73,6.73,6.73,4.695,-0.06565217399999934,0.1850000000000005,0.8845025217391305,0.9967000000000006,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,31.63
2000-05-04,6.77,6.77,6.77,6.77,6.77,4.755,-0.005652173999999732,0.2450000000000001,0.9445025217391301,1.0567000000000002,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,30.77
2000-05-05,6.84,6.84,6.84,6.84,6.84,4.805,0.04434782600000009,0.29499999999999993,0.9945025217391299,1.1067,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,27.53
2000-05-08,6.87,6.87,6.87,6.87,6.87,4.865,0.10434782600000059,0.3550000000000004,1.0545025217391304,1.1667000000000005,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,28.2
2000-05-09,6.86,6.86,6.86,6.86,6.86,4.825,0.06434782600000055,0.3150000000000004,1.0145025217391304,1.1267000000000005,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,28.93
2000-05-10,6.84,6.84,6.84,6.84,6.84,4.765,0.004347826000000055,0.2549999999999999,0.9545025217391299,1.0667,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,29.87
2000-05-11,6.82,6.82,6.82,6.82,6.82,4.725,-0.03565217399999998,0.21499999999999986,0.9145025217391298,1.0267,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,27.76
2000-05-12,6.91,6.91,6.91,6.91,6.91,4.805,0.04434782600000009,0.29499999999999993,0.9945025217391299,1.1067,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,26.05
2000-05-15,6.88,6.88,6.88,6.88,6.88,4.765,0.004347826000000055,0.2549999999999999,0.9545025217391299,1.0667,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,24.86
2000-05-16,6.89,6.89,6.89,6.89,6.89,4.725,-0.03565217399999998,0.21499999999999986,0.9145025217391298,1.0267,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,24.34
2000-05-17,6.9,6.9,6.9,6.9,6.9,4.775,0.01434782600000073,0.26500000000000057,0.9645025217391305,1.0767000000000007,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,23.98
2000-05-18,6.93,6.93,6.93,6.93,6.93,4.8549999999999995,0.09434782599999991,0.34499999999999975,1.0445025217391297,1.1566999999999998,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,23.96
2000-05-19,6.86,6.86,6.86,6.86,6.86,4.805,0.04434782600000009,0.29499999999999993,0.9945025217391299,1.1067,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,25.44
2000-05-22,6.81,6.81,6.81,6.81,6.81,4.735,-0.025652173999999306,0.22500000000000053,0.9245025217391305,1.0367000000000006,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,26.0
2000-05-23,6.83,6.83,6.83,6.83,6.83,4.745,-0.01565217399999952,0.23500000000000032,0.9345025217391303,1.0467000000000004,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,25.87
2000-05-24,6.79,6.79,6.79,6.79,6.79,4.765,0.004347826000000055,0.2549999999999999,0.9545025217391299,1.0667,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,24.32
2000-05-25,6.71,6.71,6.71,6.71,6.71,4.685,-0.07565217400000002,0.17499999999999982,0.8745025217391298,0.9866999999999999,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,24.58
2000-05-26,6.69,6.69,6.69,6.69,6.69,4.625,-0.13565217399999963,0.11500000000000021,0.8145025217391302,0.9267000000000003,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,24.47
2000-05-29,6.69,6.69,6.69,6.69,6.69,4.625,-0.13565217399999963,0.11500000000000021,0.8145025217391302,0.9267000000000003,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,24.47
2000-05-30,6.74,6.74,6.74,6.74,6.74,4.675,-0.0856521739999998,0.16500000000000004,0.86450252173913,0.9767000000000001,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,23.62
2000-05-31,6.69,6.69,6.69,6.69,6.69,4.585,-0.17565217399999966,0.07500000000000018,0.7745025217391301,0.8867000000000003,3.8446760409986513,0.0488351825665978,0.7592753103681016,1.2716886965336904,2.1709916589434552,23.65
2000-06-01,6.61,6.61,6.61,6.61,6.61,4.5360000000000005,0.027619048000000035,0.30454545454545023,0.85462486363636,0.9903000000000004,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.36
2000-06-02,6.52,6.52,6.52,6.52,6.52,4.486000000000001,-0.022380951999999787,0.2545454545454504,0.8046248636363602,0.9403000000000006,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,21.48
2000-06-05,6.49,6.49,6.49,6.49,6.49,4.456,-0.052380952000000036,0.22454545454545016,0.77462486363636,0.9103000000000003,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.71
2000-06-06,6.51,6.51,6.51,6.51,6.51,4.476,-0.03238095200000046,0.24454545454544974,0.7946248636363595,0.9302999999999999,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,23.05
2000-06-07,6.52,6.52,6.52,6.52,6.52,4.466,-0.04238095200000025,0.23454545454544995,0.7846248636363597,0.9203000000000001,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.48
2000-06-08,6.56,6.56,6.56,6.56,6.56,4.466,-0.04238095200000025,0.23454545454544995,0.7846248636363597,0.9203000000000001,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.77
2000-06-09,6.56,6.56,6.56,6.56,6.56,4.466,-0.04238095200000025,0.23454545454544995,0.7846248636363597,0.9203000000000001,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.14
2000-06-12,6.52,6.52,6.52,6.52,6.52,4.426,-0.08238095200000028,0.19454545454544991,0.7446248636363597,0.8803000000000001,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.32
2000-06-13,6.49,6.49,6.49,6.49,6.49,4.446000000000001,-0.06238095199999982,0.21454545454545038,0.7646248636363602,0.9003000000000005,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,21.67
2000-06-14,6.44,6.44,6.44,6.44,6.44,4.396,-0.11238095200000053,0.16454545454544967,0.7146248636363595,0.8502999999999998,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,21.48
2000-06-15,6.44,6.44,6.44,6.44,6.44,4.386,-0.12238095200000032,0.15454545454544988,0.7046248636363597,0.8403,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.68
2000-06-16,6.38,6.38,6.38,6.38,6.38,4.3260000000000005,-0.18238095199999993,0.09454545454545027,0.6446248636363601,0.7803000000000004,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.5
2000-06-19,6.4,6.4,6.4,6.4,6.4,4.336,-0.17238095200000014,0.10454545454545006,0.6546248636363599,0.7903000000000002,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.63
2000-06-20,6.43,6.43,6.43,6.43,6.43,4.3660000000000005,-0.1423809519999999,0.1345454545454503,0.6846248636363601,0.8203000000000005,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.88
2000-06-21,6.5,6.5,6.5,6.5,6.5,4.446000000000001,-0.06238095199999982,0.21454545454545038,0.7646248636363602,0.9003000000000005,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.61
2000-06-22,6.5,6.5,6.5,6.5,6.5,4.456,-0.052380952000000036,0.22454545454545016,0.77462486363636,0.9103000000000003,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.0
2000-06-23,6.55,6.55,6.55,6.55,6.55,4.526000000000001,0.017619048000000248,0.29454545454545045,0.8446248636363602,0.9803000000000006,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.34
2000-06-26,6.5,6.5,6.5,6.5,6.5,4.446000000000001,-0.06238095199999982,0.21454545454545038,0.7646248636363602,0.9003000000000005,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,22.45
2000-06-27,6.5,6.5,6.5,6.5,6.5,4.436,-0.0723809520000005,0.2045454545454497,0.7546248636363595,0.8902999999999999,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,21.8
2000-06-28,6.43,6.43,6.43,6.43,6.43,4.446000000000001,-0.06238095199999982,0.21454545454545038,0.7646248636363602,0.9003000000000005,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.29
2000-06-29,6.37,6.37,6.37,6.37,6.37,4.376,-0.1323809520000001,0.1445454545454501,0.6946248636363599,0.8303000000000003,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.7
2000-06-30,6.38,6.38,6.38,6.38,6.38,4.3660000000000005,-0.1423809519999999,0.1345454545454503,0.6846248636363601,0.8203000000000005,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.54
2000-07-03,6.31,6.31,6.31,6.31,6.31,4.336,-0.17238095200000014,0.10454545454545006,0.6546248636363599,0.7903000000000002,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.83
2000-07-04,6.31,6.31,6.31,6.31,6.31,4.336,-0.17238095200000014,0.10454545454545006,0.6546248636363599,0.7903000000000002,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.83
2000-07-05,6.29,6.29,6.29,6.29,6.29,4.3260000000000005,-0.18238095199999993,0.09454545454545027,0.6446248636363601,0.7803000000000004,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,21.16
2000-07-06,6.34,6.34,6.34,6.34,6.34,4.386,-0.12238095200000032,0.15454545454544988,0.7046248636363597,0.8403,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.94
2000-07-07,6.29,6.29,6.29,6.29,6.29,4.346,-0.16238095200000036,0.11454545454544984,0.6646248636363596,0.8003,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.22
2000-07-10,6.31,6.31,6.31,6.31,6.31,4.376,-0.1323809520000001,0.1445454545454501,0.6946248636363599,0.8303000000000003,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.33
2000-07-11,6.32,6.32,6.32,6.32,6.32,4.396,-0.11238095200000053,0.16454545454544967,0.7146248636363595,0.8502999999999998,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.11
2000-07-12,6.34,6.34,6.34,6.34,6.34,4.426,-0.08238095200000028,0.19454545454544991,0.7446248636363597,0.8803000000000001,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.03
2000-07-13,6.31,6.31,6.31,6.31,6.31,4.346,-0.16238095200000036,0.11454545454544984,0.6646248636363596,0.8003,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,20.03
2000-07-14,6.41,6.41,6.41,6.41,6.41,4.436,-0.0723809520000005,0.2045454545454497,0.7546248636363595,0.8902999999999999,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.32
2000-07-17,6.46,6.46,6.46,6.46,6.46,4.506,-0.002380952000000214,0.27454545454545,0.8246248636363598,0.9603000000000002,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.45
2000-07-18,6.44,6.44,6.44,6.44,6.44,4.496,-0.012380952,0.2645454545454502,0.81462486363636,0.9503000000000004,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.75
2000-07-19,6.46,6.46,6.46,6.46,6.46,4.496,-0.012380952,0.2645454545454502,0.81462486363636,0.9503000000000004,4.347182161483176,0.6512448211208222,0.93622231947037,1.5235050233295633,2.496975522447431,19.65
